,departures_scheduled,departures_performed,payload,seats,passengers,freight,mail,distance,ramp_to_ramp,air_time,unique_carrier,airline_id,unique_carrier_name,region,carrier,carrier_name,carrier_group,carrier_group_new,origin_airport_id,origin_city_market_id,origin,origin_city_name,origin_country,origin_country_name,dest_airport_id,dest_city_market_id,dest,dest_city_name,dest_country,dest_country_name,aircraft_group,aircraft_type,aircraft_config,year,month,distance_group,class,data_source
4092,58.0,57.0,2029200.0,7296.0,6020.0,3368.0,1627.0,1068.0,9453.0,8045.0,AA,19805,American Airlines Inc.,D,AA,American Airlines Inc.,3,3,13303,32467,MIA,"Miami, FL",US,United States,15016,31123,STL,"St. Louis, MO",US,United States,6,698,1,2018,5,3,F,DU
4093,0.0,2.0,57130.0,0.0,0.0,5794.0,18768.0,149.0,66.0,58.0,NC,20108,Northern Air Cargo Inc.,D,NC,Northern Air Cargo Inc.,1,1,15478,35478,UNK,"Unalakleet, AK",US,United States,12807,32807,KSM,"St. Mary's, AK",US,United States,6,620,2,2015,4,1,G,DU
4094,30.0,29.0,998934.0,3828.0,2897.0,0.0,0.0,374.0,2624.0,1837.0,DL,19790,Delta Air Lines Inc.,D,DL,Delta Air Lines Inc.,3,3,15096,35096,SYR,"Syracuse, NY",US,United States,11433,31295,DTW,"Detroit, MI",US,United States,6,698,1,2018,9,1,F,DU
4095,30.0,30.0,654090.0,2280.0,1615.0,0.0,0.0,986.0,4859.0,4141.0,YX,20452,Republic Airline,D,YX,Republic Airline,3,3,11066,31066,CMH,"Columbus, OH",US,United States,12266,31453,IAH,"Houston, TX",US,United States,6,673,1,2019,8,2,F,DU
4096,0.0,2.0,87885.0,324.0,281.0,0.0,0.0,487.0,178.0,144.0,SY,20422,Sun Country Airlines d/b/a MN Airlines,D,SY,Sun Country Airlines d/b/a MN Airlines,2,2,13204,31454,MCO,"Orlando, FL",US,United States,11973,31973,GPT,"Gulfport/Biloxi, MS",US,United States,6,614,1,2017,4,1,L,DU
4097,52.0,54.0,1774980.0,8044.0,6911.0,449.0,0.0,456.0,5035.0,3847.0,DL,19790,Delta Air Lines Inc.,D,DL,Delta Air Lines Inc.,3,3,10693,30693,BNA,"Nashville, TN",US,United States,11433,31295,DTW,"Detroit, MI",US,United States,6,655,1,2018,4,1,F,DU
4098,0.0,1.0,2119.0,12.0,8.0,0.0,0.0,251.0,0.0,0.0,14Q,21439,London Air Services Limited,I,14Q,London Air Services Limited,0,0,16229,31215,YVR,"Vancouver, Canada",CA,Canada,14057,34057,PDX,"Portland, OR",US,United States,6,669,1,2015,1,1,L,IF
4099,19.0,19.0,755420.0,3097.0,2954.0,6904.0,0.0,2688.0,6748.0,6299.0,AS,19930,Alaska Airlines Inc.,D,AS,Alaska Airlines Inc.,3,3,14747,30559,SEA,"Seattle, WA",US,United States,12758,32758,KOA,"Kona, HI",US,United States,6,614,1,2015,9,6,F,DU
4100,23.0,23.0,78200.0,0.0,0.0,23245.0,0.0,40.0,491.0,361.0,EM,20263,Empire Airlines Inc.,D,EM,Empire Airlines Inc.,1,5,11711,31711,FMN,"Farmington, NM",US,United States,11413,30285,DRO,"Durango, CO",US,United States,4,416,2,2017,3,1,G,DU
4101,31.0,30.0,1033380.0,3954.0,2796.0,0.0,0.0,1480.0,6507.0,6013.0,DL,19790,Delta Air Lines Inc.,L,DL,Delta Air Lines Inc.,3,3,11433,31295,DTW,"Detroit, MI",US,United States,13514,33514,MTY,"Monterrey, Mexico",MX,Mexico,6,698,1,2017,10,3,F,IU
4102,0.0,12.0,2994000.0,0.0,0.0,2890947.0,0.0,4308.0,6348.0,5776.0,KAQ,20370,Kalitta Air LLC,I,KAQ,Kalitta Air LLC,2,2,14309,34309,PVG,"Shanghai, China",CN,China,10299,30299,ANC,"Anchorage, AK",US,United States,8,819,2,2017,7,9,P,IU
4103,31.0,31.0,3167890.0,9020.0,6670.0,369135.0,143561.0,5982.0,22487.0,21641.0,DL,19790,Delta Air Lines Inc.,P,DL,Delta Air Lines Inc.,3,3,13487,31650,MSP,"Minneapolis, MN",US,United States,12169,32169,HND,"Tokyo, Japan",JP,Japan,6,627,1,2017,7,12,F,IU
4104,113.0,109.0,5350810.0,19617.0,16680.0,4990.0,0.0,516.0,10940.0,8804.0,DL,19790,Delta Air Lines Inc.,D,DL,Delta Air Lines Inc.,3,3,13931,33667,ORF,"Norfolk, VA",US,United States,10397,30397,ATL,"Atlanta, GA",US,United States,6,888,1,2019,5,2,F,DU
4105,33.0,32.0,395200.0,1600.0,1105.0,40.0,0.0,196.0,1973.0,1188.0,MQ,20398,Envoy Air,D,MQ,Envoy Air,3,3,13930,30977,ORD,"Chicago, IL",US,United States,11003,31003,CID,"Cedar Rapids/Iowa City, IA",US,United States,6,675,1,2018,5,1,F,DU
4106,5.0,5.0,112500.0,380.0,188.0,50.0,0.0,675.0,672.0,540.0,OH,20397,PSA Airlines Inc.,D,OH,PSA Airlines Inc.,2,2,11057,31057,CLT,"Charlotte, NC",US,United States,10781,30781,BTR,"Baton Rouge, LA",US,United States,6,638,1,2018,11,2,F,DU
4107,2.0,2.0,61980.0,300.0,240.0,63.0,0.0,1118.0,364.0,302.0,UA,19977,United Air Lines Inc.,D,UA,United Air Lines Inc.,3,3,13930,30977,ORD,"Chicago, IL",US,United States,10140,30140,ABQ,"Albuquerque, NM",US,United States,6,694,1,2017,8,3,F,DU
4108,25.0,25.0,438760.0,1725.0,1291.0,0.0,0.0,144.0,1352.0,703.0,OO,20304,SkyWest Airlines Inc.,D,OO,SkyWest Airlines Inc.,3,3,13487,31650,MSP,"Minneapolis, MN",US,United States,11337,31337,DLH,"Duluth, MN",US,United States,6,631,1,2018,5,1,F,DU
4109,1.0,1.0,10000.0,50.0,0.0,0.0,0.0,161.0,117.0,49.0,OO,20304,SkyWest Airlines Inc.,D,OO,SkyWest Airlines Inc.,3,3,10408,30408,ATW,"Appleton, WI",US,United States,13930,30977,ORD,"Chicago, IL",US,United States,6,629,1,2019,3,1,F,DU
4110,0.0,1.0,49760.0,72.0,0.0,0.0,0.0,222.0,60.0,42.0,DL,19790,Delta Air Lines Inc.,D,DL,Delta Air Lines Inc.,3,3,12339,32337,IND,"Indianapolis, IN",US,United States,11123,31123,CPS,"St. Louis, MO",US,United States,6,622,1,2018,9,1,L,DU
4111,1.0,1.0,99400.0,291.0,267.0,0.0,0.0,468.0,95.0,68.0,AA,19805,American Airlines Inc.,D,AA,American Airlines Inc.,3,3,13204,31454,MCO,"Orlando, FL",US,United States,11057,31057,CLT,"Charlotte, NC",US,United States,6,687,1,2017,11,1,F,DU
4112,9.0,9.0,640440.0,0.0,0.0,118056.0,615.0,1506.0,1985.0,1659.0,5X,19917,United Parcel Service,L,5X,United Parcel Service,3,3,13303,32467,MIA,"Miami, FL",US,United States,10711,30711,BOG,"Bogota, Colombia",CO,Colombia,6,622,2,2016,2,4,G,IU
4113,47.0,47.0,470000.0,2350.0,2204.0,0.0,0.0,1091.0,8459.0,7347.0,EV,20366,ExpressJet Airlines LLC,D,EV,ExpressJet Airlines Inc.,3,3,11042,30647,CLE,"Cleveland, OH",US,United States,12266,31453,IAH,"Houston, TX",US,United States,6,675,1,2016,10,3,F,DU
4114,30.0,30.0,606300.0,2340.0,1277.0,0.0,0.0,602.0,4082.0,2857.0,YV,20378,Mesa Airlines Inc.,D,YV,Mesa Airlines Inc.,2,2,10279,30279,AMA,"Amarillo, TX",US,United States,14107,30466,PHX,"Phoenix, AZ",US,United States,6,638,1,2018,11,2,F,DU
4115,116.0,109.0,163500.0,981.0,653.0,184.0,0.0,53.0,3161.0,2398.0,1YQ,21615,"Air Charter, Inc d/b/a Air Flamenco",D,1YQ,"Air Charter, Inc d/b/a Air Flamenco",1,6,11126,31126,CPX,"Culebra, PR",US,United States,14819,34819,SIG,"San Juan, PR",US,United States,1,131,1,2016,2,1,F,DU
4116,0.0,1.0,35251.0,146.0,46.0,0.0,0.0,612.0,0.0,0.0,AC,19531,Air Canada,I,AC,Air Canada,0,0,15304,33195,TPA,"Tampa, FL",US,United States,10693,30693,BNA,"Nashville, TN",US,United States,6,694,1,2019,11,2,L,DF
4117,29.0,29.0,2851715.0,8479.0,5866.0,413914.0,61425.0,3995.0,13013.0,11957.0,DL,19790,Delta Air Lines Inc.,A,DL,Delta Air Lines Inc.,3,3,12478,31703,JFK,"New York, NY",US,United States,13560,32987,MXP,"Milan, Italy",IT,Italy,6,687,1,2018,1,8,F,IU
4118,68.0,68.0,2342328.0,8976.0,6524.0,977.0,4301.0,1182.0,10967.0,9471.0,DL,19790,Delta Air Lines Inc.,D,DL,Delta Air Lines Inc.,3,3,13495,33495,MSY,"New Orleans, LA",US,United States,12478,31703,JFK,"New York, NY",US,United States,6,698,1,2018,12,3,F,DU
4119,65.0,65.0,2249000.0,9295.0,6041.0,9824.0,0.0,314.0,4919.0,3582.0,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,11042,30647,CLE,"Cleveland, OH",US,United States,10821,30852,BWI,"Baltimore, MD",US,United States,6,612,1,2018,1,1,F,DU
4120,109.0,99.0,990000.0,4950.0,2857.0,0.0,0.0,419.0,10552.0,7367.0,EV,20366,ExpressJet Airlines LLC,D,EV,ExpressJet Airlines Inc.,3,3,12953,31703,LGA,"New York, NY",US,United States,11042,30647,CLE,"Cleveland, OH",US,United States,6,675,1,2017,2,1,F,DU
4121,132.0,120.0,6162660.0,22017.0,18697.0,8203.0,0.0,515.0,11965.0,9265.0,DL,19790,Delta Air Lines Inc.,D,DL,Delta Air Lines Inc.,3,3,14635,31714,RSW,"Fort Myers, FL",US,United States,10397,30397,ATL,"Atlanta, GA",US,United States,6,622,1,2015,12,2,F,DU
4122,0.0,1.0,1950.0,9.0,1.0,0.0,0.0,124.0,41.0,37.0,8E,20331,Bering Air Inc.,D,8E,Bering Air Inc.,1,5,14895,34895,SMK,"St. Michael, AK",US,United States,13873,33873,OME,"Nome, AK",US,United States,1,194,1,2016,4,1,L,DU
4123,34.0,34.0,1757800.0,6358.0,5746.0,5540.0,14768.0,644.0,3762.0,2973.0,AA,19805,American Airlines Inc.,D,AA,American Airlines Inc.,3,3,11057,31057,CLT,"Charlotte, NC",US,United States,10529,30529,BDL,"Hartford, CT",US,United States,6,699,1,2015,11,2,F,DU
4124,0.0,1.0,1350.0,6.0,1.0,0.0,0.0,105.0,52.0,48.0,H6,20336,Hageland Aviation Service,D,H6,Hageland Aviation Service,1,5,14718,34718,SCM,"Scammon Bay, AK",US,United States,12769,32769,KOT,"Kotlik, AK",US,United States,0,35,3,2018,2,1,L,DU
4125,77.0,77.0,3858900.0,13937.0,11408.0,9887.0,54156.0,1431.0,15352.0,13359.0,AA,19805,American Airlines Inc.,D,AA,American Airlines Inc.,3,3,14893,33192,SMF,"Sacramento, CA",US,United States,11298,30194,DFW,"Dallas/Fort Worth, TX",US,United States,6,699,1,2018,10,3,F,DU
4126,60.0,59.0,2032314.0,7787.0,6579.0,281.0,5781.0,1042.0,9435.0,8043.0,DL,19790,Delta Air Lines Inc.,D,DL,Delta Air Lines Inc.,3,3,13487,31650,MSP,"Minneapolis, MN",US,United States,10423,30423,AUS,"Austin, TX",US,United States,6,698,1,2018,5,3,F,DU
4127,0.0,2.0,3631.0,12.0,0.0,108.0,1107.0,102.0,136.0,126.0,K3,20383,Venture Travel LLC d/b/a Taquan Air Service,D,K3,Venture Travel LLC d/b/a Taquan Air Service,1,5,15741,31401,WFB,"Ketchikan, AK",US,United States,12773,32773,KPB,"Point Baker, AK",US,United States,0,40,4,2019,8,1,F,DU
4128,12.0,12.0,942306.0,0.0,0.0,390715.0,35.0,1409.0,2573.0,2388.0,5X,19917,United Parcel Service,D,5X,United Parcel Service,3,3,14730,33044,SDF,"Louisville, KY",US,United States,14869,34614,SLC,"Salt Lake City, UT",US,United States,6,622,2,2018,4,3,G,DU
4129,1.0,1.0,34446.0,132.0,61.0,0.0,0.0,489.0,85.0,64.0,DL,19790,Delta Air Lines Inc.,D,DL,Delta Air Lines Inc.,3,3,14457,34457,RAP,"Rapid City, SD",US,United States,13487,31650,MSP,"Minneapolis, MN",US,United States,6,698,1,2018,8,1,F,DU
4130,1.0,1.0,12350.0,50.0,29.0,0.0,0.0,270.0,75.0,47.0,MQ,20398,Envoy Air,D,MQ,Envoy Air,3,3,11298,30194,DFW,"Dallas/Fort Worth, TX",US,United States,10728,30728,BPT,"Beaumont/Port Arthur, TX",US,United States,6,675,1,2019,12,1,F,DU
4131,21.0,21.0,826100.0,3150.0,2576.0,506.0,0.0,328.0,1626.0,1099.0,AA,19805,American Airlines Inc.,D,AA,American Airlines Inc.,3,3,10693,30693,BNA,"Nashville, TN",US,United States,11057,31057,CLT,"Charlotte, NC",US,United States,6,694,1,2018,6,1,F,DU
4132,31.0,36.0,676800.0,2520.0,2281.0,0.0,0.0,214.0,2672.0,1606.0,G7,20500,GoJet Airlines LLC d/b/a United Express,D,G7,GoJet Airlines LLC d/b/a United Express,2,2,11433,31295,DTW,"Detroit, MI",US,United States,16271,36106,YYZ,"Toronto, Canada",CA,Canada,6,631,1,2019,8,1,F,IU
4133,60.0,56.0,643216.0,2800.0,2131.0,0.0,0.0,94.0,3989.0,1714.0,S5,20448,Shuttle America Corp.,D,S5,Shuttle America Corp.,2,2,12478,31703,JFK,"New York, NY",US,United States,14100,34100,PHL,"Philadelphia, PA",US,United States,6,675,1,2015,5,1,F,DU
4134,30.0,30.0,3750000.0,5400.0,4746.0,0.0,0.0,1703.0,7779.0,7083.0,NK,20416,Spirit Air Lines,D,NK,Spirit Air Lines,3,3,11697,32467,FLL,"Fort Lauderdale, FL",US,United States,11292,30325,DEN,"Denver, CO",US,United States,6,694,1,2016,3,4,F,DU
4135,16.0,16.0,56000.0,0.0,0.0,10905.0,0.0,91.0,741.0,574.0,FX,20107,Federal Express Corporation,D,FX,Federal Express Corporation,3,3,14747,30559,SEA,"Seattle, WA",US,United States,11588,31588,ESD,"Eastsound, WA",US,United States,4,416,2,2015,3,1,G,DU
4136,0.0,1.0,28350.0,126.0,96.0,0.0,0.0,1159.0,166.0,161.0,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",D,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",1,1,10185,30185,AEX,"Alexandria, LA",US,United States,12010,32010,GUA,"Guatemala City, Guatemala",GT,Guatemala,6,619,1,2018,2,3,L,IU
4137,30.0,30.0,1038000.0,4290.0,3917.0,8218.0,0.0,1440.0,6514.0,6033.0,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,13232,30977,MDW,"Chicago, IL",US,United States,15376,30436,TUS,"Tucson, AZ",US,United States,6,612,1,2018,4,3,F,DU
4138,0.0,1.0,215669.0,254.0,192.0,56963.0,0.0,967.0,169.0,146.0,5Y,20007,Atlas Air Inc.,D,5Y,Atlas Air Inc.,3,3,14771,32457,SFO,"San Francisco, CA",US,United States,11292,30325,DEN,"Denver, CO",US,United States,6,626,1,2015,6,2,L,DU
4139,18.0,18.0,1359065.0,0.0,0.0,635410.0,0.0,655.0,2003.0,1659.0,5X,19917,United Parcel Service,D,5X,United Parcel Service,3,3,14730,33044,SDF,"Louisville, KY",US,United States,12951,32951,LFT,"Lafayette, LA",US,United States,6,622,2,2018,3,2,G,DU
4140,10.0,10.0,1250000.0,1860.0,1355.0,0.0,0.0,1198.0,1734.0,1518.0,G4,20368,Allegiant Air,D,G4,Allegiant Air,3,3,14761,34761,SFB,"Sanford, FL",US,United States,14843,34819,SJU,"San Juan, PR",US,United States,6,694,1,2019,8,3,F,DU
4141,1.0,1.0,12240.0,50.0,40.0,0.0,0.0,392.0,115.0,99.0,OH,20397,PSA Airlines Inc.,D,OH,PSA Airlines Inc.,2,2,14100,34100,PHL,"Philadelphia, PA",US,United States,11641,31641,FAY,"Fayetteville, NC",US,United States,6,629,1,2015,10,1,F,DU
4142,0.0,1.0,1600.0,8.0,5.0,0.0,0.0,345.0,60.0,54.0,0WQ,21352,Avjet Corporation,D,0WQ,Avjet Corporation,1,1,14672,33192,SAC,"Sacramento, CA",US,United States,10800,32575,BUR,"Burbank, CA",US,United States,6,684,1,2018,8,1,L,DU
4143,0.0,10.0,45000.0,90.0,62.0,2123.0,2884.0,60.0,263.0,202.0,H6,20336,Hageland Aviation Service,D,H6,Hageland Aviation Service,1,5,10396,30396,ATK,"Atqasuk, AK",US,United States,10225,30225,AIN,"Wainwright, AK",US,United States,4,405,3,2016,10,1,F,DU
4144,30.0,30.0,1380000.0,6900.0,6398.0,0.0,0.0,1514.0,6310.0,5463.0,F9,20436,Frontier Airlines Inc.,D,F9,Frontier Airlines Inc.,3,3,12889,32211,LAS,"Las Vegas, NV",US,United States,13930,30977,ORD,"Chicago, IL",US,United States,6,699,1,2017,6,4,F,DU
4145,0.0,1.0,43400.0,175.0,150.0,0.0,0.0,1345.0,226.0,213.0,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,12191,31453,HOU,"Houston, TX",US,United States,13891,32575,ONT,"Ontario, CA",US,United States,6,614,1,2017,10,3,F,DU
4146,1.0,1.0,40400.0,160.0,5.0,0.0,0.0,1029.0,158.0,133.0,AA,19805,American Airlines Inc.,D,AA,American Airlines Inc.,3,3,13487,31650,MSP,"Minneapolis, MN",US,United States,12478,31703,JFK,"New York, NY",US,United States,6,614,1,2018,2,3,F,DU
4147,0.0,1.0,34700.0,179.0,144.0,0.0,0.0,1170.0,169.0,146.0,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",D,09Q,"Swift Air, LLC",1,1,11563,31563,ENV,"Wendover, UT",US,United States,10423,30423,AUS,"Austin, TX",US,United States,6,617,1,2017,8,3,L,DU
4148,2.0,2.0,77300.0,300.0,248.0,0.0,5010.0,808.0,266.0,213.0,AA,19805,American Airlines Inc.,D,AA,American Airlines Inc.,3,3,13198,33198,MCI,"Kansas City, MO",US,United States,11057,31057,CLT,"Charlotte, NC",US,United States,6,694,1,2017,11,2,F,DU
4149,0.0,1.0,1850.0,6.0,2.0,0.0,0.0,111.0,65.0,64.0,K3,20383,Venture Travel LLC d/b/a Taquan Air Service,D,K3,Venture Travel LLC d/b/a Taquan Air Service,1,5,14256,34256,PSG,"Petersburg, AK",US,United States,15741,31401,WFB,"Ketchikan, AK",US,United States,0,40,4,2015,2,1,L,DU
4150,7.0,7.0,337449.0,1253.0,717.0,1027.0,0.0,606.0,791.0,612.0,UA,19977,United Air Lines Inc.,D,UA,United Air Lines Inc.,3,3,13930,30977,ORD,"Chicago, IL",US,United States,10397,30397,ATL,"Atlanta, GA",US,United States,6,888,1,2018,11,2,F,DU
4151,1.0,4.0,131480.0,596.0,471.0,60.0,93.0,526.0,376.0,286.0,DL,19790,Delta Air Lines Inc.,D,DL,Delta Air Lines Inc.,3,3,10397,30397,ATL,"Atlanta, GA",US,United States,14122,30198,PIT,"Pittsburgh, PA",US,United States,6,655,1,2019,12,2,F,DU
4152,56.0,53.0,2300200.0,9275.0,8640.0,30756.0,0.0,1855.0,12767.0,11573.0,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,14771,32457,SFO,"San Francisco, CA",US,United States,13232,30977,MDW,"Chicago, IL",US,United States,6,614,1,2019,4,4,F,DU
4153,5.0,5.0,105630.0,380.0,277.0,0.0,0.0,562.0,589.0,428.0,OH,20397,PSA Airlines Inc.,D,OH,PSA Airlines Inc.,2,2,11057,31057,CLT,"Charlotte, NC",US,United States,12448,32448,JAN,"Jackson/Vicksburg, MS",US,United States,6,638,1,2019,6,2,F,DU
4154,0.0,1.0,35497.0,179.0,59.0,11062.0,0.0,998.0,129.0,122.0,UA,19977,United Air Lines Inc.,D,UA,United Air Lines Inc.,3,3,13232,30977,MDW,"Chicago, IL",US,United States,14112,33195,PIE,"St. Petersburg, FL",US,United States,6,888,1,2018,8,2,L,DU
4155,5.0,5.0,164401.0,590.0,501.0,10.0,1951.0,2133.0,1397.0,1271.0,UA,19977,United Air Lines Inc.,D,UA,United Air Lines Inc.,3,3,14107,30466,PHX,"Phoenix, AZ",US,United States,11618,31703,EWR,"Newark, NJ",US,United States,6,612,1,2016,6,5,F,DU
4156,20.0,19.0,611800.0,2639.0,2529.0,9119.0,0.0,967.0,2955.0,2561.0,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,11292,30325,DEN,"Denver, CO",US,United States,14771,32457,SFO,"San Francisco, CA",US,United States,6,619,1,2016,4,2,F,DU
4157,29.0,29.0,2965972.0,7833.0,6386.0,406498.0,37711.0,6274.0,23175.0,22012.0,UA,19977,United Air Lines Inc.,P,UA,United Air Lines Inc.,3,3,13930,30977,ORD,"Chicago, IL",US,United States,13744,32169,NRT,"Tokyo, Japan",JP,Japan,6,627,1,2019,11,13,F,IU
4158,9.0,8.0,327460.0,1280.0,1170.0,0.0,0.0,2113.0,2168.0,2046.0,DL,19790,Delta Air Lines Inc.,L,DL,Delta Air Lines Inc.,3,3,10397,30397,ATL,"Atlanta, GA",US,United States,10575,30575,BGI,"Barbados/Bridgetown, Barbados",BB,Barbados,6,614,1,2016,7,5,F,IU
4159,1.0,1.0,39900.0,160.0,156.0,0.0,0.0,491.0,141.0,109.0,AA,19805,American Airlines Inc.,D,AA,American Airlines Inc.,3,3,13244,33244,MEM,"Memphis, TN",US,United States,13930,30977,ORD,"Chicago, IL",US,United States,6,614,1,2018,6,1,F,DU
4160,2.0,2.0,161407.0,0.0,0.0,101797.0,0.0,951.0,276.0,259.0,5X,19917,United Parcel Service,D,5X,United Parcel Service,3,3,14100,34100,PHL,"Philadelphia, PA",US,United States,14027,34027,PBI,"West Palm Beach/Palm Beach, FL",US,United States,6,622,2,2015,11,2,G,DU
4161,28.0,28.0,492800.0,1820.0,1505.0,5.0,0.0,119.0,1626.0,934.0,OH,20397,PSA Airlines Inc.,D,OH,PSA Airlines Inc.,2,2,11278,30852,DCA,"Washington, DC",US,United States,14100,34100,PHL,"Philadelphia, PA",US,United States,6,631,1,2019,11,1,F,DU
4162,1.0,3.0,68250.0,228.0,120.0,0.0,0.0,416.0,262.0,194.0,G7,20500,GoJet Airlines LLC d/b/a United Express,D,G7,GoJet Airlines LLC d/b/a United Express,2,2,14492,34492,RDU,"Raleigh/Durham, NC",US,United States,11618,31703,EWR,"Newark, NJ",US,United States,6,638,1,2018,2,1,F,DU
4163,4.0,4.0,176476.0,668.0,473.0,32.0,1692.0,472.0,422.0,341.0,UA,19977,United Air Lines Inc.,D,UA,United Air Lines Inc.,3,3,13871,33316,OMA,"Omaha, NE",US,United States,11292,30325,DEN,"Denver, CO",US,United States,6,634,1,2015,5,1,F,DU
4164,20.0,19.0,242500.0,950.0,879.0,0.0,0.0,287.0,1495.0,987.0,OO,20304,SkyWest Airlines Inc.,D,OO,SkyWest Airlines Inc.,3,3,13930,30977,ORD,"Chicago, IL",US,United States,14730,33044,SDF,"Louisville, KY",US,United States,6,629,1,2015,3,1,F,DU
4165,0.0,1.0,1350.0,6.0,0.0,0.0,0.0,32.0,25.0,20.0,H6,20336,Hageland Aviation Service,D,H6,Hageland Aviation Service,1,5,11492,31492,EEK,"Eek, AK",US,United States,12853,32853,KWN,"Quinhagak, AK",US,United States,0,35,3,2019,9,1,L,DU
4166,15.0,15.0,181500.0,750.0,327.0,0.0,0.0,344.0,1204.0,857.0,OO,20304,SkyWest Airlines Inc.,D,OO,SkyWest Airlines Inc.,3,3,12335,32335,IMT,"Iron Mountain/Kingsfd, MI",US,United States,11433,31295,DTW,"Detroit, MI",US,United States,6,629,1,2018,5,1,F,DU
4167,31.0,31.0,2417328.0,6634.0,5092.0,257509.0,50268.0,3133.0,11921.0,11074.0,UA,19977,United Air Lines Inc.,L,UA,United Air Lines Inc.,3,3,12266,31453,IAH,"Houston, TX",US,United States,12986,32986,LIM,"Lima, Peru",PE,Peru,6,626,1,2019,1,7,F,IU
4168,1.0,1.0,17860.0,76.0,76.0,0.0,0.0,413.0,99.0,80.0,YV,20378,Mesa Airlines Inc.,D,YV,Mesa Airlines Inc.,2,2,10721,30721,BOS,"Boston, MA",US,United States,12264,30852,IAD,"Washington, DC",US,United States,6,673,1,2019,10,1,F,DU
4169,0.0,1.0,99220.0,275.0,264.0,12217.0,0.0,21.0,0.0,0.0,CX,19779,Cathay Pacific Airways Ltd.,I,CX,Cathay Pacific Airways Ltd.,0,0,11618,31703,EWR,"Newark, NJ",US,United States,12478,31703,JFK,"New York, NY",US,United States,6,637,1,2019,5,1,F,DF
4170,0.0,1.0,35138.0,179.0,0.0,0.0,0.0,1020.0,146.0,125.0,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",D,09Q,"Swift Air, LLC",1,4,15016,31123,STL,"St. Louis, MO",US,United States,14307,30721,PVD,"Providence, RI",US,United States,6,617,1,2015,11,3,L,DU
4171,0.0,5.0,220000.0,945.0,689.0,0.0,0.0,1055.0,0.0,0.0,TS,19961,Air Transat,I,TS,Air Transat,0,0,16271,36106,YYZ,"Toronto, Canada",CA,Canada,13204,31454,MCO,"Orlando, FL",US,United States,6,614,1,2016,6,3,F,IF
4172,21.0,21.0,1331609.0,0.0,0.0,743879.0,0.0,446.0,1694.0,1340.0,FX,20107,Federal Express Corporation,D,FX,Federal Express Corporation,3,3,14679,33570,SAN,"San Diego, CA",US,United States,13796,32457,OAK,"Oakland, CA",US,United States,6,622,2,2017,5,1,G,DU
4173,1.0,1.0,43400.0,175.0,173.0,25.0,0.0,967.0,133.0,114.0,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,13198,33198,MCI,"Kansas City, MO",US,United States,10821,30852,BWI,"Baltimore, MD",US,United States,6,838,1,2018,10,2,F,DU
4174,17.0,17.0,3266871.0,0.0,0.0,2081556.0,0.0,4011.0,7404.0,7006.0,FX,20107,Federal Express Corporation,A,FX,Federal Express Corporation,3,3,12339,32337,IND,"Indianapolis, IN",US,United States,15018,30730,STN,"London, United Kingdom",GB,United Kingdom,7,740,2,2017,10,9,G,IU
4175,1.0,1.0,3500.0,0.0,0.0,915.0,0.0,261.0,163.0,151.0,FX,20107,Federal Express Corporation,D,FX,Federal Express Corporation,3,3,14057,34057,PDX,"Portland, OR",US,United States,13009,33009,LKV,"Lakeview, OR",US,United States,4,416,2,2015,12,1,G,DU
4176,1.0,1.0,17740.0,65.0,0.0,0.0,0.0,495.0,154.0,83.0,EV,20366,ExpressJet Airlines LLC,D,EV,ExpressJet Airlines Inc.,3,3,16217,36083,YUL,"Montreal, Canada",CA,Canada,11042,30647,CLE,"Cleveland, OH",US,United States,6,631,1,2018,1,1,F,IU
4177,4.0,4.0,136066.0,512.0,501.0,787.0,319.0,1754.0,1032.0,943.0,UA,19977,United Air Lines Inc.,D,UA,United Air Lines Inc.,3,3,10721,30721,BOS,"Boston, MA",US,United States,11292,30325,DEN,"Denver, CO",US,United States,6,698,1,2017,7,4,F,DU
4178,94.0,93.0,3217800.0,13299.0,11096.0,51.0,0.0,721.0,10638.0,8626.0,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,11259,30194,DAL,"Dallas, TX",US,United States,10397,30397,ATL,"Atlanta, GA",US,United States,6,612,1,2016,3,2,F,DU
4179,2.0,2.0,37000.0,140.0,67.0,0.0,0.0,696.0,261.0,219.0,YV,20378,Mesa Airlines Inc.,D,YV,Mesa Airlines Inc.,2,2,12264,30852,IAD,"Washington, DC",US,United States,15016,31123,STL,"St. Louis, MO",US,United States,6,631,1,2017,2,2,F,DU
