crs_dep_time,crs_arr_time,crs_elapsed_time,flights,distance,orig_weather_categ,dest_weather_categ,year,month,day,dep_time_of_day,arr_time_of_day,orig_region,dest_region,mean_arr_delay_orig_airport,mean_arr_delay_dest_airport,mean_arr_delay_carrier
1623,1649,86.0,1.0,296.0,0,1,2019,10,10,2,2,3,2,2.0307692307692307,6.31640625,5.078223270440252
2025,2030,65.0,1.0,137.0,1,1,2018,9,25,3,3,3,2,8.838709677419354,6.31640625,8.24934929724102
1955,2305,130.0,1.0,771.0,0,1,2018,8,31,3,1,6,7,4.889952153110048,-4.423076923076923,8.24934929724102
650,802,72.0,1.0,200.0,2,3,2018,1,30,0,0,8,6,12.975961538461538,5.1256830601092895,8.24934929724102
1000,1829,329.0,1.0,2565.0,3,2,2019,2,11,0,3,7,9,3.6157205240174672,11.220095693779903,8.24934929724102
1744,1834,50.0,1.0,91.0,0,0,2019,4,15,3,3,2,1,6.201438848920863,3.0,5.078223270440252
820,1008,108.0,1.0,430.0,1,2,2018,2,15,0,0,3,1,6.1525423728813555,0.8445945945945946,5.078223270440252
1915,2050,95.0,1.0,337.0,1,2,2019,3,22,3,3,7,5,3.6157205240174672,12.547231270358306,5.078223270440252
850,1229,159.0,1.0,930.0,0,0,2018,7,14,0,2,0,1,4.353191489361702,0.8445945945945946,3.8531746031746033
2001,2125,84.0,1.0,226.0,3,1,2019,2,27,3,1,2,1,2.3117647058823527,0.8445945945945946,3.8531746031746033
849,1139,170.0,1.0,1144.0,0,0,2019,4,29,0,0,2,6,-1.4615384615384615,3.0,6.519685039370079
1030,1132,62.0,1.0,134.0,0,0,2018,5,8,0,0,6,8,14.2,5.974789915966387,5.078223270440252
800,1030,150.0,1.0,847.0,0,0,2019,11,2,0,0,7,5,3.3659574468085105,-10.0,0.2486865148861646
1119,1334,75.0,1.0,344.0,0,0,2018,2,13,0,2,7,4,-1.7083333333333333,1.5277777777777777,0.2486865148861646
830,955,85.0,1.0,393.0,1,1,2019,5,19,0,0,0,3,4.353191489361702,-0.618421052631579,3.9402271368798565
1444,1638,114.0,1.0,644.0,0,2,2018,12,3,2,2,2,6,6.201438848920863,13.5,5.078223270440252
1247,1335,48.0,1.0,163.0,1,2,2018,9,23,2,2,7,5,7.588235294117647,2.1475409836065573,1.0377358490566038
1046,1348,182.0,1.0,1185.0,1,0,2018,9,1,0,2,2,6,12.806122448979592,5.1256830601092895,12.312328767123288
826,949,83.0,1.0,301.0,1,0,2019,5,16,0,0,8,9,2.8823529411764706,8.962962962962964,12.312328767123288
1415,1700,105.0,1.0,632.0,2,1,2018,2,4,2,3,3,1,5.879310344827586,25.071428571428573,3.9402271368798565
1707,2114,187.0,1.0,1250.0,4,2,2019,1,18,3,1,5,2,-3.074829931972789,6.31640625,5.078223270440252
1604,1724,140.0,1.0,606.0,1,2,2019,3,3,2,3,2,2,2.3117647058823527,6.31640625,5.078223270440252
924,1038,74.0,1.0,75.0,0,0,2019,12,19,0,0,2,1,-3.6875,0.8445945945945946,5.078223270440252
1605,1748,103.0,1.0,447.0,1,1,2019,12,25,2,3,7,5,2.4728682170542635,5.147465437788019,8.24934929724102
1530,1619,49.0,1.0,134.0,0,1,2018,5,23,2,2,6,8,7.569148936170213,4.0,5.078223270440252
750,939,169.0,1.0,1045.0,3,0,2018,3,1,0,0,2,3,14.785714285714286,-0.618421052631579,6.519685039370079
725,1102,157.0,1.0,986.0,3,0,2019,12,22,0,0,6,2,7.569148936170213,2.8487394957983194,3.8531746031746033
739,833,54.0,1.0,91.0,0,0,2018,10,29,0,0,2,1,6.201438848920863,3.0,5.078223270440252
2050,2335,105.0,1.0,632.0,0,0,2019,3,23,3,1,3,1,5.879310344827586,25.071428571428573,3.9402271368798565
1011,1126,135.0,1.0,606.0,0,0,2019,9,30,0,0,2,2,2.3117647058823527,6.31640625,5.078223270440252
2227,3,96.0,1.0,516.0,0,0,2019,3,12,1,1,2,9,2.3117647058823527,2.810810810810811,3.8531746031746033
735,735,60.0,1.0,249.0,0,0,2018,8,27,0,0,3,2,2.140625,8.442477876106194,3.9402271368798565
700,915,75.0,1.0,302.0,0,0,2018,10,2,0,0,1,1,-3.8,-0.040169133192389,3.8531746031746033
600,813,73.0,1.0,332.0,1,1,2018,6,12,0,0,1,1,1.411764705882353,-0.040169133192389,3.8531746031746033
1200,1910,370.0,1.0,2797.0,5,0,2018,11,22,2,3,7,5,-4.416666666666667,-4.947368421052632,0.2486865148861646
1300,1437,97.0,1.0,363.0,1,2,2018,8,1,2,2,8,2,13.46875,6.126984126984127,5.078223270440252
1624,1843,139.0,1.0,742.0,0,1,2019,5,31,2,3,8,1,13.46875,2.806451612903226,5.078223270440252
1245,1455,130.0,1.0,695.0,3,1,2019,3,12,2,2,1,3,2.4909090909090907,5.432558139534883,3.9402271368798565
1715,1840,85.0,1.0,305.0,3,1,2019,4,24,3,3,6,8,7.386666666666667,1.1374407582938388,8.24934929724102
905,1147,282.0,1.0,1846.0,0,2,2018,8,1,0,0,3,5,8.521739130434783,5.147465437788019,8.24934929724102
1655,1755,180.0,1.0,1200.0,3,0,2018,6,11,2,3,6,5,9.616279069767442,11.652173913043478,3.9402271368798565
1145,1400,135.0,1.0,787.0,0,1,2019,8,24,0,2,8,1,0.2987012987012987,6.5423728813559325,3.9402271368798565
1615,2119,184.0,1.0,1299.0,0,1,2018,8,7,2,1,5,3,5.15566037735849,5.432558139534883,3.8531746031746033
833,1008,95.0,1.0,280.0,1,1,2019,6,20,0,0,9,9,8.71359223300971,9.606741573033707,12.312328767123288
1410,1501,111.0,1.0,602.0,0,1,2019,4,16,2,2,5,0,10.992424242424242,9.221276595744682,8.24934929724102
1745,2019,154.0,1.0,937.0,0,0,2018,6,19,3,3,7,5,-3.3,4.6437246963562755,0.2486865148861646
1948,2056,68.0,1.0,91.0,1,1,2019,10,30,3,3,2,1,5.0,0.8445945945945946,5.078223270440252
630,905,275.0,1.0,1739.0,0,0,2019,9,30,0,0,3,5,8.521739130434783,-0.1623931623931624,0.2486865148861646
1241,1356,75.0,1.0,224.0,3,0,2018,11,17,2,2,6,8,4.889952153110048,5.974789915966387,5.078223270440252
715,816,121.0,1.0,674.0,1,1,2019,7,11,0,0,2,8,3.2672413793103448,-2.0694444444444446,9.975708502024291
1753,2119,146.0,1.0,994.0,0,0,2018,12,12,3,1,3,1,-18.0,-4.0,6.519685039370079
600,756,116.0,1.0,578.0,1,1,2018,6,1,0,0,3,9,-7.0,11.220095693779903,8.24934929724102
1725,1854,89.0,1.0,292.0,0,0,2019,8,20,3,3,8,9,2.8823529411764706,5.653846153846154,3.8531746031746033
1950,2107,77.0,1.0,282.0,0,0,2019,7,22,3,1,0,3,-1.0526315789473684,5.432558139534883,3.8531746031746033
935,1130,175.0,1.0,990.0,3,0,2019,11,12,0,0,2,2,20.82941176470588,8.442477876106194,3.9402271368798565
2059,2358,119.0,1.0,680.0,1,0,2019,5,29,3,1,5,3,10.992424242424242,5.432558139534883,16.312883435582823
1258,1710,192.0,1.0,1162.0,3,1,2018,2,20,2,3,4,2,2.4285714285714284,6.31640625,8.24934929724102
30,818,288.0,1.0,2125.0,3,1,2018,4,7,1,0,7,1,-0.7631578947368421,0.8445945945945946,5.078223270440252
1235,1555,140.0,1.0,926.0,0,0,2018,7,12,2,2,0,9,-1.6527777777777777,9.756756756756756,8.24934929724102
1850,2000,190.0,1.0,1262.0,0,0,2019,10,1,3,3,0,0,6.101010101010101,9.221276595744682,3.9402271368798565
653,815,82.0,1.0,269.0,3,0,2018,3,19,0,0,3,2,3.0,6.31640625,8.24934929724102
500,758,178.0,1.0,954.0,3,0,2018,11,10,0,0,7,5,3.3659574468085105,12.547231270358306,0.2486865148861646
1935,2145,130.0,1.0,756.0,0,1,2018,10,23,3,1,1,8,2.4909090909090907,3.0833333333333335,3.9402271368798565
705,915,130.0,1.0,666.0,3,0,2018,8,25,0,0,8,1,13.46875,-0.040169133192389,3.8531746031746033
1900,2004,64.0,1.0,238.0,3,2,2019,4,13,3,3,2,1,2.3117647058823527,-10.666666666666666,3.8531746031746033
1745,1859,74.0,1.0,245.0,1,0,2019,11,8,3,3,2,9,6.201438848920863,-0.2,5.078223270440252
2050,2320,90.0,1.0,541.0,0,2,2018,12,30,3,1,5,8,10.992424242424242,2.689655172413793,3.9402271368798565
745,1602,317.0,1.0,2446.0,0,1,2019,2,8,0,2,7,9,2.4728682170542635,8.962962962962964,3.8531746031746033
1626,1924,118.0,1.0,680.0,0,1,2019,7,6,2,3,5,3,10.992424242424242,5.432558139534883,9.975708502024291
2045,2215,90.0,1.0,372.0,0,0,2019,2,6,3,1,7,5,1.3088235294117647,5.147465437788019,0.2486865148861646
2303,13,70.0,1.0,187.0,1,1,2018,9,26,1,1,8,6,4.371621621621622,5.1256830601092895,12.312328767123288
600,725,85.0,1.0,200.0,1,1,2019,10,9,0,0,9,9,8.71359223300971,11.220095693779903,8.24934929724102
1147,1319,92.0,1.0,226.0,3,2,2019,10,9,0,2,2,1,6.201438848920863,-0.040169133192389,5.078223270440252
1957,2035,98.0,1.0,448.0,0,0,2018,3,9,3,3,2,8,2.3117647058823527,36.333333333333336,3.8531746031746033
710,828,78.0,1.0,308.0,0,0,2019,9,30,0,0,7,5,-0.7631578947368421,3.8076923076923075,5.078223270440252
2111,2310,119.0,1.0,620.0,1,2,2018,6,8,1,1,2,9,2.3117647058823527,73.7,3.8531746031746033
538,749,131.0,1.0,668.0,1,1,2018,11,1,0,0,9,2,9.1,2.8487394957983194,3.8531746031746033
1813,2153,160.0,1.0,964.0,1,1,2018,7,7,3,1,6,1,4.889952153110048,-0.5096153846153846,5.078223270440252
1342,1516,94.0,1.0,382.0,0,0,2018,7,19,2,2,8,6,4.371621621621622,8.142857142857142,3.8531746031746033
1435,1625,110.0,1.0,649.0,0,0,2019,8,15,2,2,4,0,-6.206896551724138,7.986149584487535,3.9402271368798565
1550,1725,95.0,1.0,335.0,3,2,2018,4,1,2,3,8,6,13.46875,11.285714285714286,5.078223270440252
530,645,75.0,1.0,295.0,0,0,2019,5,25,0,0,6,8,-6.333333333333333,1.1374407582938388,8.24934929724102
511,933,142.0,1.0,813.0,0,0,2018,8,1,0,0,5,8,-3.8260869565217392,5.974789915966387,5.078223270440252
835,933,58.0,1.0,86.0,3,0,2019,11,8,0,0,7,5,3.6157205240174672,5.391891891891892,8.24934929724102
1900,2331,211.0,1.0,1416.0,3,0,2019,8,8,3,1,6,9,4.889952153110048,5.653846153846154,3.8531746031746033
1235,1458,143.0,1.0,780.0,3,2,2019,7,24,2,2,8,1,3.1333333333333333,-0.040169133192389,3.8531746031746033
1838,2144,126.0,1.0,669.0,1,1,2018,6,10,3,1,3,1,14.764705882352942,-0.040169133192389,3.8531746031746033
2215,2326,71.0,1.0,304.0,3,1,2018,9,27,1,1,6,8,7.569148936170213,14.4375,5.078223270440252
1714,1817,63.0,1.0,192.0,1,1,2018,12,28,3,3,8,9,13.46875,156.66666666666666,5.078223270440252
1515,1645,90.0,1.0,446.0,0,0,2018,6,26,2,2,7,5,0.6896551724137931,3.2777777777777777,3.9402271368798565
700,841,101.0,1.0,352.0,1,2,2019,12,6,0,0,7,5,-3.3333333333333335,4.6437246963562755,3.8531746031746033
1400,1439,39.0,1.0,106.0,3,1,2018,3,26,2,2,7,5,2.1818181818181817,-0.1623931623931624,0.2486865148861646
1841,2017,96.0,1.0,403.0,1,1,2018,12,27,3,3,0,2,-1.6527777777777777,6.31640625,8.24934929724102
2005,2157,112.0,1.0,500.0,1,1,2019,4,13,3,1,8,1,8.6875,-9.307692307692308,5.078223270440252
1152,1406,134.0,1.0,773.0,3,1,2018,2,21,0,2,2,2,12.806122448979592,24.59016393442623,3.8531746031746033
1606,1719,73.0,1.0,241.0,3,0,2019,5,8,2,3,2,7,6.201438848920863,-3.0714285714285716,5.078223270440252
1939,2051,72.0,1.0,157.0,0,0,2019,5,7,3,3,2,1,-3.909090909090909,0.8445945945945946,5.078223270440252
815,1226,191.0,1.0,1251.0,1,5,2019,10,26,0,2,3,1,8.521739130434783,10.25,8.24934929724102
1700,1925,265.0,1.0,1703.0,1,1,2018,5,19,3,3,2,0,3.2672413793103448,7.986149584487535,3.9402271368798565
1710,1927,137.0,1.0,566.0,3,1,2019,12,10,3,3,3,1,-5.222222222222222,-0.040169133192389,3.8531746031746033
1920,2055,275.0,1.0,1788.0,0,0,2018,4,17,3,3,2,0,12.806122448979592,9.221276595744682,3.9402271368798565
1150,1310,80.0,1.0,326.0,0,2,2019,5,20,0,2,7,5,-3.3,5.147465437788019,3.9402271368798565
2115,2250,155.0,1.0,895.0,1,1,2018,10,5,1,1,3,0,5.879310344827586,7.986149584487535,3.9402271368798565
820,945,145.0,1.0,853.0,3,2,2019,11,30,0,0,5,5,10.992424242424242,3.2777777777777777,3.9402271368798565
845,1117,92.0,1.0,474.0,0,3,2018,3,9,0,0,3,9,8.521739130434783,2.7941176470588234,5.078223270440252
1345,1704,139.0,1.0,874.0,1,1,2019,1,2,2,3,6,1,0.5932203389830508,-0.040169133192389,3.8531746031746033
1735,1845,70.0,1.0,226.0,0,0,2019,8,24,3,3,5,5,5.15566037735849,5.229166666666667,3.8531746031746033
2225,2352,207.0,1.0,1313.0,0,0,2019,5,6,1,1,6,5,7.569148936170213,-5.833333333333333,5.078223270440252
1900,2110,130.0,1.0,628.0,1,0,2018,5,26,3,1,2,9,-0.6923076923076923,11.220095693779903,8.24934929724102
540,840,120.0,1.0,711.0,3,0,2019,5,20,0,0,3,9,5.879310344827586,11.220095693779903,3.9402271368798565
1115,1445,150.0,1.0,929.0,3,1,2018,7,11,0,2,6,1,7.569148936170213,0.3163265306122449,5.078223270440252
1045,1213,88.0,1.0,406.0,1,1,2018,5,25,0,2,2,1,12.806122448979592,-0.040169133192389,3.8531746031746033
1450,1625,95.0,1.0,288.0,1,1,2018,5,31,2,2,8,9,4.371621621621622,15.789473684210526,3.8531746031746033
1933,2142,309.0,1.0,2218.0,3,0,2019,9,22,3,1,2,5,20.82941176470588,12.547231270358306,3.8531746031746033
1000,1328,148.0,1.0,931.0,3,0,2018,8,25,0,2,0,9,4.353191489361702,7.032258064516129,3.8531746031746033
1341,1441,60.0,1.0,95.0,2,3,2018,3,8,2,2,3,2,6.1525423728813555,2.8487394957983194,3.8531746031746033
1655,1943,108.0,1.0,621.0,1,2,2019,4,18,2,3,3,9,8.521739130434783,-1.4881889763779528,5.078223270440252
600,829,149.0,1.0,834.0,3,2,2018,5,26,0,0,7,5,-0.7631578947368421,-0.1623931623931624,0.2486865148861646
1140,1358,198.0,1.0,1102.0,1,0,2018,3,12,0,2,2,8,6.375,5.974789915966387,5.078223270440252
830,959,89.0,1.0,356.0,1,1,2018,11,12,0,0,2,1,7.851851851851852,-0.040169133192389,3.8531746031746033
830,1124,174.0,1.0,1068.0,3,0,2018,10,7,0,0,8,1,12.975961538461538,3.1363636363636362,8.24934929724102
1115,1555,160.0,1.0,1085.0,3,2,2019,12,8,0,2,5,2,10.992424242424242,12.64,8.24934929724102
2010,2225,135.0,1.0,787.0,0,1,2019,6,25,3,1,2,9,20.82941176470588,-1.4881889763779528,3.9402271368798565
1845,2003,138.0,1.0,622.0,1,1,2018,5,20,3,3,8,2,0.2987012987012987,6.31640625,5.078223270440252
1705,1936,271.0,1.0,1829.0,1,0,2019,7,16,3,3,3,5,8.521739130434783,3.8076923076923075,5.078223270440252
1355,1804,189.0,1.0,1404.0,2,1,2019,3,3,2,3,5,7,-3.074829931972789,5.515463917525773,3.8531746031746033
925,1150,145.0,1.0,763.0,0,0,2019,10,30,0,0,5,5,5.15566037735849,-0.1623931623931624,0.2486865148861646
1345,1400,75.0,1.0,311.0,3,2,2018,10,11,2,2,3,2,11.366071428571429,19.857142857142858,3.8531746031746033
1600,15,315.0,1.0,2409.0,1,0,2019,7,20,2,1,7,5,-2.4029850746268657,-3.578125,0.2486865148861646
915,1122,127.0,1.0,811.0,0,1,2018,9,17,0,0,2,9,12.806122448979592,9.756756756756756,8.24934929724102
1715,10,295.0,1.0,2349.0,5,0,2019,12,20,3,1,7,5,-4.416666666666667,-3.578125,0.2486865148861646
1505,1620,75.0,1.0,236.0,0,0,2018,6,12,2,2,7,0,-0.7631578947368421,2.7577092511013217,8.24934929724102
1359,1537,158.0,1.0,874.0,3,0,2019,4,28,2,2,2,8,2.3117647058823527,2.440677966101695,3.8531746031746033
1700,1939,339.0,1.0,2306.0,0,0,2019,7,29,3,3,8,5,22.07547169811321,4.6437246963562755,3.8531746031746033
600,722,82.0,1.0,296.0,0,2,2019,5,18,0,0,8,9,1.7333333333333334,9.756756756756756,8.24934929724102
700,853,113.0,1.0,373.0,0,0,2018,2,25,0,0,7,5,3.2857142857142856,12.547231270358306,5.078223270440252
915,1745,330.0,1.0,2548.0,1,0,2019,1,6,0,3,7,9,2.0987654320987654,11.220095693779903,0.2486865148861646
930,1755,325.0,1.0,2457.0,3,0,2019,8,31,0,3,7,9,3.6157205240174672,-1.4881889763779528,0.2486865148861646
2215,650,335.0,1.0,2586.0,0,1,2018,11,12,1,0,7,9,3.6157205240174672,8.962962962962964,3.8531746031746033
750,955,125.0,1.0,585.0,1,1,2019,10,22,0,0,3,9,2.140625,5.653846153846154,5.078223270440252
725,949,204.0,1.0,1167.0,1,1,2018,5,22,0,0,8,8,12.975961538461538,-2.0694444444444446,8.24934929724102
900,1057,117.0,1.0,581.0,0,1,2019,12,26,0,0,2,1,2.3117647058823527,11.274809160305344,3.8531746031746033
2359,830,331.0,1.0,2586.0,3,0,2019,10,15,1,0,7,9,3.6157205240174672,8.962962962962964,12.312328767123288
1920,2217,177.0,1.0,1013.0,0,0,2019,11,29,3,1,8,1,13.46875,-0.5096153846153846,5.078223270440252
800,931,91.0,1.0,337.0,0,0,2018,9,21,0,0,7,5,-0.7631578947368421,5.147465437788019,8.24934929724102
755,905,70.0,1.0,173.0,1,2,2018,6,9,0,0,3,2,8.521739130434783,-7.0,8.24934929724102
900,1139,159.0,1.0,957.0,3,1,2018,12,27,0,0,2,2,20.82941176470588,2.8487394957983194,9.975708502024291
1045,1218,93.0,1.0,447.0,0,1,2018,8,19,0,2,3,1,2.0307692307692307,-0.040169133192389,3.8531746031746033
2320,25,65.0,1.0,234.0,3,1,2019,5,26,1,1,7,5,3.3659574468085105,41.0,0.2486865148861646
1540,1720,100.0,1.0,425.0,1,0,2019,7,15,2,3,3,9,11.366071428571429,20.5,3.8531746031746033
855,944,109.0,1.0,601.0,0,2,2018,8,9,0,0,5,0,-3.074829931972789,4.478260869565218,3.8531746031746033
1330,1340,70.0,1.0,304.0,0,0,2018,1,29,2,2,5,5,3.3743589743589744,3.2777777777777777,3.9402271368798565
1545,2141,236.0,1.0,1754.0,1,1,2018,6,24,2,1,5,6,10.992424242424242,5.1256830601092895,8.24934929724102
750,848,58.0,1.0,253.0,1,2,2018,6,27,0,0,7,5,25.5,-4.947368421052632,0.2486865148861646
2145,2342,117.0,1.0,488.0,0,0,2019,9,19,1,1,8,2,12.975961538461538,2.8487394957983194,8.24934929724102
501,701,180.0,1.0,1189.0,3,0,2019,12,15,0,0,10,1,11.73913043478261,6.5423728813559325,12.312328767123288
715,902,107.0,1.0,500.0,0,3,2018,4,2,0,0,2,9,19.5,5.653846153846154,5.078223270440252
1105,1445,160.0,1.0,926.0,3,2,2018,1,2,0,2,6,2,7.386666666666667,2.8487394957983194,3.8531746031746033
1000,1430,210.0,1.0,1416.0,1,0,2019,11,29,0,2,6,9,4.889952153110048,5.653846153846154,8.24934929724102
1630,1838,128.0,1.0,683.0,0,0,2019,6,15,2,3,2,6,6.201438848920863,0.5714285714285714,5.078223270440252
1700,2039,159.0,1.0,1124.0,2,0,2018,1,14,3,3,0,1,23.321428571428573,1.7222222222222223,6.519685039370079
1614,1724,70.0,1.0,196.0,1,2,2018,1,29,2,3,8,6,13.46875,13.5,5.078223270440252
1000,1600,240.0,1.0,1750.0,3,1,2019,5,7,0,2,7,2,-0.7631578947368421,8.442477876106194,3.9402271368798565
2206,2344,158.0,1.0,862.0,2,2,2018,10,10,1,1,5,5,10.992424242424242,12.547231270358306,16.312883435582823
1100,1348,168.0,1.0,1023.0,1,0,2019,8,21,0,2,8,1,12.975961538461538,10.2,8.24934929724102
805,1228,143.0,1.0,977.0,0,1,2019,5,24,0,2,5,2,10.992424242424242,5.9855072463768115,8.24934929724102
1310,1337,87.0,1.0,328.0,0,2,2019,9,23,2,2,2,7,6.201438848920863,5.515463917525773,5.078223270440252
1206,1308,122.0,1.0,692.0,3,1,2018,10,14,2,2,2,3,2.3117647058823527,-0.618421052631579,3.8531746031746033
848,1149,121.0,1.0,641.0,3,0,2018,9,2,0,0,5,8,10.992424242424242,5.974789915966387,5.078223270440252
1700,1831,91.0,1.0,334.0,0,1,2018,7,11,3,3,3,3,8.521739130434783,5.432558139534883,5.078223270440252
955,1339,164.0,1.0,1103.0,0,0,2018,7,20,0,2,6,9,7.386666666666667,10.2,9.975708502024291
828,1103,155.0,1.0,801.0,0,0,2019,10,19,0,0,3,8,8.521739130434783,5.974789915966387,9.975708502024291
1705,1835,90.0,1.0,407.0,3,0,2018,5,16,3,3,7,0,0.6896551724137931,2.7577092511013217,3.9402271368798565
1935,2120,105.0,1.0,630.0,0,1,2019,2,6,3,1,2,9,9.53191489361702,9.756756756756756,8.24934929724102
1116,1208,112.0,1.0,565.0,3,0,2019,9,14,0,2,2,2,2.3117647058823527,10.0,3.8531746031746033
1120,1250,90.0,1.0,337.0,0,2,2018,9,30,0,2,7,5,-0.7631578947368421,-3.578125,3.9402271368798565
1425,1716,111.0,1.0,513.0,0,0,2018,3,17,2,3,5,0,3.3743589743589744,-4.25,5.078223270440252
740,1615,335.0,1.0,2475.0,0,0,2018,10,16,0,2,7,9,-0.7631578947368421,8.962962962962964,3.8531746031746033
615,1029,194.0,1.0,1400.0,1,0,2019,2,19,0,0,6,9,4.889952153110048,11.220095693779903,9.975708502024291
1909,2150,161.0,1.0,983.0,3,0,2019,3,12,3,1,2,2,12.806122448979592,2.8487394957983194,3.8531746031746033
625,938,133.0,1.0,783.0,0,2,2018,4,26,0,0,3,6,8.521739130434783,13.5,8.24934929724102
1215,1509,114.0,1.0,651.0,1,0,2018,12,16,2,2,7,0,3.6157205240174672,9.221276595744682,8.24934929724102
1802,2147,165.0,1.0,1189.0,1,1,2019,11,6,3,1,2,10,20.82941176470588,9.53125,12.312328767123288
1702,1859,117.0,1.0,437.0,2,0,2018,3,8,3,3,9,9,-0.4166666666666667,7.032258064516129,5.078223270440252
1131,1220,49.0,1.0,163.0,1,0,2018,3,30,0,2,7,5,7.588235294117647,2.1475409836065573,1.0377358490566038
1510,1809,119.0,1.0,606.0,1,2,2019,6,26,2,3,3,1,8.521739130434783,-0.040169133192389,5.078223270440252
2115,2355,160.0,1.0,1136.0,0,1,2019,11,27,1,1,2,6,12.806122448979592,0.5714285714285714,3.9402271368798565
810,930,80.0,1.0,200.0,1,0,2019,7,24,0,0,9,9,8.71359223300971,11.220095693779903,8.24934929724102
1725,2004,99.0,1.0,483.0,0,1,2019,4,7,3,3,5,3,10.992424242424242,-5.461538461538462,8.24934929724102
1119,1233,74.0,1.0,241.0,0,0,2019,12,4,0,2,2,7,6.201438848920863,-3.0714285714285716,5.078223270440252
1246,1444,118.0,1.0,672.0,1,2,2019,4,3,2,2,6,2,7.569148936170213,10.0,5.078223270440252
1645,1747,62.0,1.0,213.0,0,0,2018,3,2,2,3,3,2,8.521739130434783,-6.8,5.078223270440252
600,725,85.0,1.0,228.0,1,1,2018,4,4,0,0,8,9,22.07547169811321,8.962962962962964,3.8531746031746033
510,634,144.0,1.0,723.0,1,0,2018,5,6,0,0,8,2,1.8,6.31640625,8.24934929724102
1428,1609,161.0,1.0,926.0,0,0,2019,9,4,2,2,3,8,2.0307692307692307,5.974789915966387,5.078223270440252
700,844,104.0,1.0,449.0,1,2,2018,8,22,0,0,8,1,13.46875,0.8445945945945946,5.078223270440252
1120,1225,65.0,1.0,210.0,0,1,2019,7,23,0,2,8,9,-5.5,-1.4881889763779528,3.9402271368798565
1742,1949,127.0,1.0,781.0,0,0,2019,10,24,3,3,2,9,3.2672413793103448,2.810810810810811,6.519685039370079
1055,1205,130.0,1.0,528.0,0,0,2019,11,15,0,2,8,2,-12.875,6.31640625,8.24934929724102
615,935,140.0,1.0,909.0,0,4,2018,4,21,0,0,7,0,3.2857142857142856,7.986149584487535,3.9402271368798565
805,955,170.0,1.0,1072.0,1,0,2018,9,23,0,0,2,3,20.82941176470588,-0.618421052631579,3.9402271368798565
1110,1410,120.0,1.0,606.0,0,0,2019,3,19,0,2,3,1,8.521739130434783,-0.040169133192389,3.8531746031746033
850,1050,180.0,1.0,1012.0,3,0,2018,4,22,0,0,2,2,12.806122448979592,6.31640625,5.078223270440252
1533,1730,117.0,1.0,589.0,0,0,2018,10,17,2,3,3,9,2.140625,8.962962962962964,3.8531746031746033
2125,2245,80.0,1.0,417.0,0,0,2019,3,17,1,1,7,5,2.0987654320987654,3.2777777777777777,3.9402271368798565
1249,1418,89.0,1.0,445.0,0,2,2018,11,15,2,2,7,5,0.6896551724137931,41.0,6.519685039370079
1855,2106,131.0,1.0,564.0,0,0,2019,10,14,3,1,8,1,3.1333333333333333,0.8445945945945946,5.078223270440252
1800,2032,152.0,1.0,802.0,0,0,2018,5,6,3,3,3,8,8.521739130434783,5.974789915966387,8.24934929724102
1850,2000,130.0,1.0,816.0,1,0,2018,6,12,3,3,2,8,9.53191489361702,0.85,3.9402271368798565
818,1100,222.0,1.0,1303.0,1,1,2019,6,5,0,0,8,8,13.46875,5.974789915966387,5.078223270440252
1255,1340,165.0,1.0,1067.0,1,0,2018,6,21,2,2,6,0,9.616279069767442,2.7577092511013217,3.9402271368798565
700,938,158.0,1.0,957.0,0,0,2019,9,24,0,0,2,2,20.82941176470588,2.8487394957983194,9.975708502024291
1630,1802,152.0,1.0,731.0,1,2,2019,3,10,2,3,2,8,2.3117647058823527,5.974789915966387,3.8531746031746033
1749,2055,186.0,1.0,1089.0,0,1,2019,4,12,3,3,2,9,6.568421052631579,8.962962962962964,5.078223270440252
600,919,139.0,1.0,841.0,0,2,2019,7,15,0,0,0,1,23.2,-0.040169133192389,3.8531746031746033
1533,1816,103.0,1.0,588.0,1,2,2019,2,9,2,3,7,0,-2.6315789473684212,-2.1129943502824857,12.312328767123288
1632,1806,94.0,1.0,369.0,0,0,2018,8,19,2,3,7,0,-3.3,9.221276595744682,5.078223270440252
548,749,61.0,1.0,200.0,0,0,2018,12,15,0,0,5,0,-16.0,-2.1129943502824857,3.8531746031746033
735,929,174.0,1.0,936.0,0,1,2019,10,11,0,0,2,8,6.201438848920863,5.974789915966387,5.078223270440252
2045,2219,154.0,1.0,888.0,1,0,2018,7,19,3,1,3,0,8.521739130434783,7.986149584487535,5.078223270440252
1520,1631,71.0,1.0,230.0,0,0,2019,3,10,2,2,4,0,106.0,7.986149584487535,8.24934929724102
1155,1310,75.0,1.0,314.0,1,0,2019,2,4,0,2,3,9,6.1525423728813555,-1.4881889763779528,3.9402271368798565
1345,1634,109.0,1.0,536.0,1,1,2018,1,22,2,2,3,1,8.521739130434783,3.0,8.24934929724102
1005,1236,331.0,1.0,2139.0,0,0,2018,2,24,0,2,2,5,2.3117647058823527,5.147465437788019,3.8531746031746033
726,1138,192.0,1.0,1325.0,1,0,2018,12,8,0,0,6,9,4.889952153110048,9.606741573033707,5.078223270440252
